TD3Options	PolicyDelay	src/ReinforcementLearning/Agents/TD3Agent.cs	1
TRPOOptions	MaxKLDivergence	src/ReinforcementLearning/Agents/TRPOAgent.cs	1
TabMOptions	HiddenSize	src/NeuralNetworks/Tabular/TabMNetwork.cs	1
TabMOptions	NumSubmodels	src/NeuralNetworks/Tabular/TabMNetwork.cs	1
TabROptions	HiddenSize	src/NeuralNetworks/Tabular/TabRNetwork.cs	1
TransformerEmbeddingOptions	EmbeddingDim	src/NeuralNetworks/TransformerEmbeddingNetwork.cs	1
TransformerEmbeddingOptions	NumHeads	src/NeuralNetworks/TransformerEmbeddingNetwork.cs	1
TransformerEmbeddingOptions	NumLayers	src/NeuralNetworks/TransformerEmbeddingNetwork.cs	1
TransformerOptions	HiddenSize	src/NeuralNetworks/Transformer.cs	1
TransformerOptions	NumHeads	src/NeuralNetworks/Transformer.cs	1
TransformerOptions	NumLayers	src/NeuralNetworks/Transformer.cs	1
UNet3DOptions	BaseChannels	src/NeuralNetworks/UNet3D.cs	1
UNet3DOptions	InputChannels	src/NeuralNetworks/UNet3D.cs	1
UNet3DOptions	OutputChannels	src/NeuralNetworks/UNet3D.cs	1
VARMAModelOptions	MAOrder	src/TimeSeries/VARMAModel.cs	1
VariationalAutoencoderOptions	InputSize	src/NeuralNetworks/VariationalAutoencoder.cs	1
VariationalAutoencoderOptions	LatentSize	src/NeuralNetworks/VariationalAutoencoder.cs	1
VideoCLIPOptions	EmbeddingDim	src/NeuralNetworks/VideoCLIPNeuralNetwork.cs	1
VideoCLIPOptions	ImageSize	src/NeuralNetworks/VideoCLIPNeuralNetwork.cs	1
VideoCLIPOptions	NumFrames	src/NeuralNetworks/VideoCLIPNeuralNetwork.cs	1
VisionTransformerOptions	HiddenSize	src/NeuralNetworks/VisionTransformer.cs	1
VisionTransformerOptions	ImageSize	src/NeuralNetworks/VisionTransformer.cs	1
VisionTransformerOptions	NumLayers	src/NeuralNetworks/VisionTransformer.cs	1OptionsType	PropertyDocumented	SourceFile	Occurrences
VisionTransformerOptions	PatchSize	src/NeuralNetworks/VisionTransformer.cs	1
VoxelCNNOptions	GridSize	src/NeuralNetworks/VoxelCNN.cs	1
VoxelCNNOptions	InputChannels	src/NeuralNetworks/VoxelCNN.cs	1
VoxelCNNOptions	NumClasses	src/NeuralNetworks/VoxelCNN.cs	1
WGANGPOptions	GradientPenaltyWeight	src/NeuralNetworks/WGANGP.cs	1
WGANGPOptions	LatentSize	src/NeuralNetworks/WGANGP.cs	1
WGANOptions	ClipValue	src/NeuralNetworks/WGAN.cs	1
WGANOptions	CriticIterations	src/NeuralNetworks/WGAN.cs	1
WGANOptions	LatentSize	src/NeuralNetworks/WGAN.cs	1
Word2VecOptions	EmbeddingDim	src/NeuralNetworks/Word2Vec.cs	1
Word2VecOptions	VocabSize	src/NeuralNetworks/Word2Vec.cs	1
Word2VecOptions	WindowSize	src/NeuralNetworks/Word2Vec.cs	1
XLSTMOptions	ModelDim	src/NeuralNetworks/XLSTMLanguageModel.cs	1OptionsType	PropertyDocumented	SourceFile	Occurrences
XLSTMOptions	NumLayers	src/NeuralNetworks/XLSTMLanguageModel.cs	1OptionsType	PropertyDocumented	SourceFile	Occurrences
XLSTMOptions	VocabSize	src/NeuralNetworks/XLSTMLanguageModel.cs	1
